Date,Close,50_day_MA
2020-09-16,253.92999267578125,253.92999267578125
2020-09-17,227.5399932861328,240.73499298095703
2020-09-18,240.0,240.48999532063803
2020-09-21,228.85000610351562,237.57999801635742
2020-09-22,235.16000366210938,237.09599914550782
2020-09-23,217.38999938964844,233.8116658528646
2020-09-24,226.74000549316406,232.80142865862166
2020-09-25,229.0,232.32625007629395
2020-09-28,250.41000366210938,234.33555603027344
2020-09-29,259.1300048828125,236.81500091552735
2020-09-30,251.0,238.10454628684303
2020-10-01,243.4600067138672,238.55083465576172
2020-10-02,227.10000610351562,237.67000169020432
2020-10-05,240.0,237.836430140904
2020-10-06,245.10000610351562,238.32066853841147
2020-10-07,246.0,238.80062675476074
2020-10-08,240.19000244140625,238.88235473632812
2020-10-09,238.0,238.83333502875433
2020-10-12,243.97000122070312,239.10368588096216
2020-10-13,249.61000061035156,239.62900161743164
2020-10-14,243.17999267578125,239.79809642973402
2020-10-15,241.0,239.85272841020063
2020-10-16,242.52000427246094,239.9686969259511
2020-10-19,246.77999877929688,240.25250116984049
2020-10-20,251.77000427246094,240.7132012939453
2020-10-21,270.6099853515625,241.86307760385367
2020-10-22,297.0899963378906,243.90851903844762
2020-10-23,265.04998779296875,244.66357149396623
2020-10-26,251.38999938964844,244.89551728347251
2020-10-27,266.7699890136719,245.62466634114583
2020-10-28,272.44000244140625,246.48967718308973
2020-10-29,265.8800048828125,247.09562492370605
2020-10-30,250.02000427246094,247.18424247972894
2020-11-02,252.22999572753906,247.33264698701745
2020-11-03,262.1300048828125,247.75542864118304
2020-11-04,263.9100036621094,248.20416683620877
2020-11-05,263.2099914550781,248.60972966374578
2020-11-06,265.0,249.0410525673314
2020-11-09,239.83999633789062,248.8051280486278
2020-11-10,235.67999267578125,248.47699966430665
2020-11-11,240.75999450683594,248.28878002631956
2020-11-12,235.3800048828125,247.98142823718842
2020-11-13,234.8000030517578,247.67488346543422
2020-11-16,241.85000610351562,247.542499889027
2020-11-17,248.02999877929688,247.55333319769966
2020-11-18,260.5400085449219,247.8356522269871
2020-11-19,264.0,248.17957452002992
2020-11-20,266.0,248.55083338419595
2020-11-23,274.1499938964844,249.07326523138553
2020-11-24,282.1000061035156,249.73380004882813
2020-11-25,303.0199890136719,250.71559997558595
2020-11-27,328.7900085449219,252.74060028076173
2020-11-30,325.8399963378906,254.45740020751953
2020-12-01,305.6400146484375,255.99320037841798
2020-12-02,292.69000244140625,257.14380035400393
2020-12-03,339.8900146484375,259.5938006591797
2020-12-04,387.70001220703125,262.81300079345704
2020-12-07,388.9599914550781,266.01220062255857
2020-12-08,390.0,268.8040005493164
2020-12-09,371.260009765625,271.04660064697265
2020-12-10,373.2799987792969,273.4922006225586
2020-12-11,353.9599914550781,275.7022003173828
2020-12-14,329.1499938964844,277.7432000732422
2020-12-15,328.6099853515625,279.5153997802734
2020-12-16,329.9700012207031,281.2127996826172
2020-12-17,325.5400085449219,282.8035998535156
2020-12-18,334.25,284.6847998046875
2020-12-21,349.8500061035156,286.9217999267578
2020-12-22,341.1600036621094,288.86559997558595
2020-12-23,331.6499938964844,290.5063998413086
2020-12-24,323.0400085449219,292.1036001586914
2020-12-28,302.80999755859375,293.3398001098633
2020-12-29,304.04998779296875,294.5703997802734
2020-12-30,300.9200134277344,295.6532000732422
2020-12-31,281.3999938964844,296.24579986572263
2021-01-04,278.239990234375,296.3983999633789
2021-01-05,283.8299865722656,296.1331997680664
2021-01-06,268.0199890136719,296.19259979248045
2021-01-07,304.20001220703125,297.2488000488281
2021-01-08,300.1000061035156,297.915400390625
2021-01-11,293.19000244140625,298.330400390625
2021-01-12,293.3500061035156,298.8798004150391
2021-01-13,296.54998779296875,299.8104000854492
2021-01-14,303.760009765625,300.84100036621095
2021-01-15,291.29998779296875,301.42440002441407
2021-01-19,286.2099914550781,301.87039978027343
2021-01-20,281.8800048828125,302.2438000488281
2021-01-21,286.32000732421875,302.6702001953125
2021-01-22,285.67999267578125,303.5870001220703
2021-01-25,287.25,304.6184002685547
2021-01-26,280.9800109863281,305.42280059814453
2021-01-27,266.20001220703125,306.0392007446289
2021-01-28,273.1300048828125,306.80580078125
2021-01-29,272.45001220703125,307.4178009033203
2021-02-01,282.0,308.0972009277344
2021-02-02,300.7099914550781,308.9006005859375
2021-02-03,304.6400146484375,309.71340087890627
2021-02-04,303.6099853515625,310.4656005859375
2021-02-05,306.04998779296875,311.10360046386717
2021-02-08,304.5,311.55160034179687
2021-02-09,314.2900085449219,311.77700073242187
2021-02-10,305.9100036621094,311.3194006347656
2021-02-11,298.7300109863281,310.7772009277344
2021-02-12,299.4700012207031,310.6538006591797
2021-02-16,294.54998779296875,310.6910003662109
2021-02-17,288.7799987792969,309.66880004882813
2021-02-18,289.7799987792969,307.71039978027346
2021-02-19,290.0,305.7311999511719
2021-02-22,269.6499938964844,303.3241998291016
